Date,price
2023-02-15 13:28:13.481797,41547.65
2023-02-15 13:28:23.604876,41542.75
2023-02-15 13:28:33.732027,41539.2
2023-02-15 13:28:43.871738,41541.15
2023-02-15 13:28:53.981115,41540.95
2023-02-15 13:29:04.089778,41538.7
2023-02-15 13:29:14.206624,41537.1
2023-02-15 13:29:24.316871,41542.3
2023-02-15 13:29:34.442996,41543.4
2023-02-15 13:29:44.565930,41544.1
2023-02-15 13:29:54.699294,41547.75
2023-02-15 13:30:04.809616,41545.4
2023-02-15 13:30:14.954090,41545.45
2023-02-15 13:30:25.074040,41543.85
2023-02-15 13:30:35.191937,41542.25
2023-02-15 13:30:45.337776,41543.45
2023-02-15 13:30:55.452580,41543.95
2023-02-15 13:31:05.574078,41539.25
2023-02-15 13:31:15.704336,41533.85
2023-02-15 13:31:25.822027,41531.05
2023-02-15 13:31:35.937561,41524.9
2023-02-15 13:31:46.066114,41521.1
2023-02-15 13:31:56.179899,41519.4
2023-02-15 13:32:06.299282,41521.45
2023-02-15 13:32:16.434708,41527.4
2023-02-15 13:32:26.548507,41524.95
2023-02-15 13:32:36.665053,41519.65
2023-02-15 13:32:46.780233,41527.5
2023-02-15 13:32:56.884515,41519.85
2023-02-15 13:33:06.994159,41521.6
2023-02-15 13:33:17.105412,41523.5
2023-02-15 13:33:27.227020,41523.5
2023-02-15 13:33:37.362865,41521.5
2023-02-15 13:33:47.474687,41519.45
2023-02-15 13:33:57.582152,41520.5
2023-02-15 13:34:07.707824,41521.0
2023-02-15 13:34:17.821181,41523.7
2023-02-15 13:34:27.940766,41522.85
2023-02-15 13:34:38.050290,41522.4
2023-02-15 13:34:48.178570,41523.35
2023-02-15 13:34:58.309649,41520.05
2023-02-15 13:35:08.429223,41512.1
2023-02-15 13:35:18.556436,41509.25
2023-02-15 13:35:28.678642,41490.75
2023-02-15 13:35:38.818347,41494.1
2023-02-15 13:35:48.927951,41482.95
2023-02-15 13:35:59.024918,41478.9
2023-02-15 13:36:09.157349,41473.75
2023-02-15 13:36:19.291176,41479.7
2023-02-15 13:36:29.396872,41491.1
2023-02-15 13:36:39.522408,41497.15
2023-02-15 13:36:49.656139,41499.3
2023-02-15 13:36:59.755905,41495.5
2023-02-15 13:37:09.878009,41502.55
2023-02-15 13:37:19.995076,41509.0
2023-02-15 13:37:30.125172,41502.85
2023-02-15 13:37:40.244659,41498.65
2023-02-15 13:37:50.364639,41503.45
2023-02-15 13:38:00.473933,41510.5
2023-02-15 13:38:10.595134,41509.4
2023-02-15 13:38:20.723684,41505.15
2023-02-15 13:38:30.833344,41505.7
2023-02-15 13:38:40.953028,41504.95
2023-02-15 13:38:51.055986,41504.35
2023-02-15 13:39:01.152497,41509.2
2023-02-15 13:39:11.262152,41509.5
2023-02-15 13:39:21.361506,41503.35
2023-02-15 13:39:31.475430,41500.8
2023-02-15 13:39:41.601649,41502.6
2023-02-15 13:39:52.724591,41499.85
2023-02-15 13:40:02.840855,41501.25
2023-02-15 13:40:12.940427,41498.7
2023-02-15 13:40:23.049794,41496.65
2023-02-15 13:40:33.150236,41499.7
2023-02-15 13:40:43.275641,41497.7
2023-02-15 13:40:53.379448,41501.7
2023-02-15 13:41:03.505259,41500.9
2023-02-15 13:41:13.628885,41500.1
2023-02-15 13:41:23.728798,41500.65
2023-02-15 13:41:33.849028,41500.05
2023-02-15 13:41:43.978512,41495.8
2023-02-15 13:41:54.108039,41496.5
2023-02-15 13:42:04.227913,41498.5
2023-02-15 13:42:14.344988,41497.45
2023-02-15 13:42:24.467644,41497.7
2023-02-15 13:42:34.597405,41500.85
2023-02-15 13:42:44.717019,41511.8
2023-02-15 13:42:54.830852,41516.6
2023-02-15 13:43:04.936653,41520.65
2023-02-15 13:43:15.046721,41524.0
2023-02-15 13:43:25.164422,41528.15
2023-02-15 13:43:35.271120,41524.2
2023-02-15 13:43:45.389704,41520.55
2023-02-15 13:43:55.520451,41518.75
2023-02-15 13:44:05.645198,41514.2
2023-02-15 13:44:15.773944,41515.15
2023-02-15 13:44:25.893834,41514.4
2023-02-15 13:44:36.024801,41515.4
2023-02-15 13:44:46.169650,41497.95
2023-02-15 13:44:56.269124,41491.75
2023-02-15 13:45:06.382314,41481.65
2023-02-15 13:45:16.501951,41489.05
2023-02-15 13:45:26.644743,41489.6
2023-02-15 13:45:36.775316,41492.6
2023-02-15 13:45:46.893196,41493.95
2023-02-15 13:45:57.029316,41492.55
2023-02-15 13:46:07.162242,41481.3
2023-02-15 13:46:17.294405,41481.4
2023-02-15 13:46:27.415155,41460.2
2023-02-15 13:46:37.534749,41463.6
2023-02-15 13:46:47.663650,41474.9
2023-02-15 13:46:57.790360,41480.05
2023-02-15 13:47:07.913243,41475.6
2023-02-15 13:47:18.045862,41474.65
2023-02-15 13:47:28.173197,41466.5
2023-02-15 13:47:38.293140,41472.2
2023-02-15 13:47:48.426350,41485.95
2023-02-15 13:47:58.548872,41482.55
2023-02-15 13:48:08.664165,41492.65
2023-02-15 13:48:18.786671,41504.85
2023-02-15 13:48:28.905516,41503.85
2023-02-15 13:48:39.027551,41509.45
2023-02-15 13:48:49.178430,41512.6
2023-02-15 13:48:59.285556,41522.05
2023-02-15 13:49:09.420121,41520.75
2023-02-15 13:49:19.565176,41524.5
2023-02-15 13:49:29.701841,41521.0
2023-02-15 13:49:39.824187,41533.2
2023-02-15 13:49:49.935548,41532.75
2023-02-15 13:50:00.051537,41526.2
2023-02-15 13:50:10.206390,41526.3
2023-02-15 13:50:20.331021,41507.1
2023-02-15 13:50:30.479252,41518.2
2023-02-15 13:50:40.628032,41514.8
2023-02-15 13:50:50.757070,41534.0
2023-02-15 13:51:00.881331,41523.05
2023-02-15 13:51:10.980641,41520.55
2023-02-15 13:51:21.102805,41517.55
2023-02-15 13:51:31.224203,41526.4
2023-02-15 13:51:41.346395,41516.65
2023-02-15 13:51:51.475440,41518.05
2023-02-15 13:52:01.614157,41508.85
2023-02-15 13:52:11.738945,41502.95
2023-02-15 13:52:21.860563,41498.65
2023-02-15 13:52:31.975892,41513.05
2023-02-15 13:52:42.094566,41503.8
2023-02-15 13:52:52.212239,41500.35
2023-02-15 13:53:02.347177,41502.6
2023-02-15 13:53:12.488478,41505.9
2023-02-15 13:53:22.609385,41504.25
2023-02-15 13:53:32.738855,41522.85
2023-02-15 13:53:42.859324,41507.8
2023-02-15 13:53:52.969502,41514.55
2023-02-15 13:54:03.102060,41526.2
2023-02-15 13:54:13.222323,41514.6
2023-02-15 13:54:23.351601,41503.65
2023-02-15 13:54:33.474517,41503.3
2023-02-15 13:54:43.592755,41510.8
2023-02-15 13:54:53.712665,41499.2
2023-02-15 13:55:03.830699,41501.5
2023-02-15 13:55:13.944657,41492.1
2023-02-15 13:55:24.079730,41489.5
2023-02-15 13:55:34.204149,41482.5
2023-02-15 13:55:44.331716,41479.5
2023-02-15 13:55:54.486328,41470.2
2023-02-15 13:56:04.611851,41465.0
2023-02-15 13:56:14.732201,41467.4
2023-02-15 13:56:24.852011,41488.35
2023-02-15 13:56:34.971349,41478.7
2023-02-15 13:56:45.101361,41476.05
2023-02-15 13:56:55.240120,41469.2
2023-02-15 13:57:05.407601,41471.75
2023-02-15 13:57:15.538432,41470.7
2023-02-15 13:57:25.680669,41475.9
2023-02-15 13:57:35.810682,41467.1
2023-02-15 13:57:45.932922,41491.65
2023-02-15 13:57:56.058397,41467.9
2023-02-15 13:58:06.181795,41480.6
2023-02-15 13:58:16.309157,41479.2
2023-02-15 13:58:26.438411,41490.9
2023-02-15 13:58:36.557573,41477.9
2023-02-15 13:58:46.671013,41498.1
2023-02-15 13:58:56.785889,41486.75
2023-02-15 13:59:06.909571,41483.3
2023-02-15 13:59:17.035872,41479.9
2023-02-15 13:59:27.177351,41479.95
2023-02-15 13:59:37.296223,41477.1
2023-02-15 13:59:47.417806,41477.75
2023-02-15 13:59:57.548044,41469.05
2023-02-15 14:00:07.658433,41479.85
2023-02-15 14:00:17.778396,41478.95
2023-02-15 14:00:27.929109,41491.95
2023-02-15 14:00:38.092263,41489.15
2023-02-15 14:00:48.219808,41500.1
2023-02-15 14:00:58.324965,41494.85
2023-02-15 14:01:08.459468,41525.6
2023-02-15 14:01:18.592483,41503.85
2023-02-15 14:01:28.710363,41518.6
2023-02-15 14:01:38.821035,41504.0
2023-02-15 14:01:48.949297,41510.75
2023-02-15 14:01:59.068319,41508.3
2023-02-15 14:02:09.189764,41518.55
2023-02-15 14:02:19.307354,41509.65
2023-02-15 14:02:29.460656,41511.9
2023-02-15 14:02:39.586197,41509.4
2023-02-15 14:02:49.695772,41526.35
2023-02-15 14:02:59.802116,41510.8
2023-02-15 14:03:09.918615,41521.05
2023-02-15 14:03:20.051821,41514.3
2023-02-15 14:03:30.201961,41533.2
2023-02-15 14:03:40.310106,41518.6
2023-02-15 14:03:50.430541,41523.3
2023-02-15 14:04:00.557448,41516.55
2023-02-15 14:04:10.675151,41513.4
2023-02-15 14:04:20.782455,41530.8
2023-02-15 14:04:30.892689,41525.55
2023-02-15 14:04:41.009988,41514.9
2023-02-15 14:04:51.147022,41532.15
2023-02-15 14:05:01.254244,41524.1
2023-02-15 14:05:11.371988,41525.6
2023-02-15 14:05:21.486948,41520.2
2023-02-15 14:05:31.609430,41527.3
2023-02-15 14:05:41.731732,41515.9
2023-02-15 14:05:51.847354,41523.9
2023-02-15 14:06:01.973705,41521.95
2023-02-15 14:06:12.086262,41530.75
2023-02-15 14:06:22.206891,41533.7
2023-02-15 14:06:32.337199,41543.85
2023-02-15 14:06:42.461402,41534.5
2023-02-15 14:06:52.587694,41534.4
2023-02-15 14:07:02.717386,41524.4
2023-02-15 14:07:12.837854,41519.35
2023-02-15 14:07:22.943819,41504.5
2023-02-15 14:07:33.061023,41519.0
2023-02-15 14:07:43.176925,41509.25
2023-02-15 14:07:53.291594,41501.75
2023-02-15 14:08:03.411016,41508.15
2023-02-15 14:08:13.535031,41503.7
2023-02-15 14:08:23.644306,41498.3
2023-02-15 14:08:33.785367,41499.35
2023-02-15 14:08:43.906774,41506.75
2023-02-15 14:08:54.024437,41505.2
2023-02-15 14:09:04.130709,41499.95
2023-02-15 14:09:14.257256,41497.95
2023-02-15 14:09:24.366715,41501.0
2023-02-15 14:09:34.542576,41498.55
2023-02-15 14:09:44.654352,41499.45
2023-02-15 14:09:54.779293,41496.15
2023-02-15 14:10:04.899365,41504.9
2023-02-15 14:10:15.039428,41501.85
2023-02-15 14:10:25.152362,41504.85
2023-02-15 14:10:35.283754,41500.15
2023-02-15 14:10:45.405363,41515.4
2023-02-15 14:10:55.522111,41505.55
2023-02-15 14:11:05.631267,41505.25
2023-02-15 14:11:15.797609,41501.55
2023-02-15 14:11:25.932263,41497.8
2023-02-15 14:11:36.065904,41495.55
2023-02-15 14:11:46.180830,41501.15
2023-02-15 14:11:56.292748,41487.2
2023-02-15 14:12:06.416637,41487.6
2023-02-15 14:12:16.549908,41486.95
2023-02-15 14:12:26.684466,41498.2
2023-02-15 14:12:36.798830,41491.9
2023-02-15 14:12:46.897458,41495.25
2023-02-15 14:12:57.019420,41490.2
2023-02-15 14:13:07.150090,41502.15
2023-02-15 14:13:17.269327,41500.85
2023-02-15 14:13:27.421423,41501.25
2023-02-15 14:13:37.531607,41494.9
2023-02-15 14:13:47.645371,41504.6
2023-02-15 14:13:57.759450,41495.35
2023-02-15 14:14:07.974650,41495.95
2023-02-15 14:14:18.078229,41508.55
2023-02-15 14:14:28.185826,41517.2
2023-02-15 14:14:38.321164,41500.65
2023-02-15 14:14:48.450912,41495.1
2023-02-15 14:14:58.554162,41482.05
2023-02-15 14:15:08.665331,41484.1
2023-02-15 14:15:18.792951,41486.65
2023-02-15 14:15:28.915708,41491.2
2023-02-15 14:15:39.041969,41484.95
2023-02-15 14:15:49.178804,41496.75
2023-02-15 14:15:59.287908,41499.35
2023-02-15 14:16:09.406306,41513.8
2023-02-15 14:16:19.523120,41495.75
2023-02-15 14:16:29.656503,41511.3
2023-02-15 14:16:39.767614,41506.85
2023-02-15 14:16:49.875213,41511.35
2023-02-15 14:17:00.024595,41509.3
2023-02-15 14:17:10.177237,41515.45
2023-02-15 14:17:20.325080,41512.55
2023-02-15 14:17:30.439675,41522.65
2023-02-15 14:17:40.562778,41510.2
2023-02-15 14:17:50.666071,41504.95
2023-02-15 14:18:00.774115,41500.45
2023-02-15 14:18:10.912164,41516.85
2023-02-15 14:18:21.011532,41511.85
2023-02-15 14:18:31.130772,41518.55
2023-02-15 14:18:41.257256,41503.15
2023-02-15 14:18:51.389094,41511.7
2023-02-15 14:19:01.526091,41512.65
2023-02-15 14:19:11.682918,41512.15
2023-02-15 14:19:21.777799,41504.7
2023-02-15 14:19:31.890365,41512.15
2023-02-15 14:19:42.002008,41501.1
2023-02-15 14:19:52.143654,41508.2
2023-02-15 14:20:02.272431,41514.25
2023-02-15 14:20:12.395647,41506.9
2023-02-15 14:20:22.500091,41503.9
2023-02-15 14:20:32.629296,41503.95
2023-02-15 14:20:42.786384,41494.8
2023-02-15 14:20:52.886456,41501.0
2023-02-15 14:21:02.989104,41493.95
2023-02-15 14:21:13.105749,41505.75
2023-02-15 14:21:23.227422,41489.2
2023-02-15 14:21:33.455376,41499.25
2023-02-15 14:21:43.588059,41491.15
2023-02-15 14:21:53.702229,41490.7
2023-02-15 14:22:03.835381,41501.75
2023-02-15 14:22:13.953729,41493.0
2023-02-15 14:22:24.092546,41494.8
2023-02-15 14:22:34.233618,41491.3
2023-02-15 14:22:44.376647,41483.55
2023-02-15 14:22:54.491620,41482.35
2023-02-15 14:23:04.627405,41491.6
2023-02-15 14:23:14.748254,41491.95
2023-02-15 14:23:24.859008,41485.4
2023-02-15 14:23:34.985386,41490.45
2023-02-15 14:23:45.126184,41495.95
2023-02-15 14:23:55.249840,41491.6
2023-02-15 14:24:05.375071,41496.9
2023-02-15 14:24:15.499879,41492.95
2023-02-15 14:24:25.622031,41505.65
2023-02-15 14:24:35.746627,41494.75
2023-02-15 14:24:45.859466,41492.4
2023-02-15 14:24:55.998431,41487.15
2023-02-15 14:25:06.152527,41509.85
2023-02-15 14:25:16.271111,41493.35
2023-02-15 14:25:26.424733,41495.1
2023-02-15 14:25:36.524898,41496.9
2023-02-15 14:25:46.672790,41502.55
2023-02-15 14:25:56.797574,41499.1
2023-02-15 14:26:06.933652,41500.6
2023-02-15 14:26:17.048870,41497.05
2023-02-15 14:26:27.186059,41510.55
2023-02-15 14:26:37.322258,41502.65
2023-02-15 14:26:47.427749,41511.95
2023-02-15 14:26:57.553041,41517.95
2023-02-15 14:27:07.668597,41514.0
2023-02-15 14:27:17.776321,41496.9
2023-02-15 14:27:27.894851,41509.1
2023-02-15 14:27:38.016423,41503.7
2023-02-15 14:27:48.142890,41510.7
2023-02-15 14:27:58.261883,41514.75
2023-02-15 14:28:08.405674,41514.7
2023-02-15 14:28:18.542489,41520.25
2023-02-15 14:28:28.660253,41527.5
2023-02-15 14:28:38.782938,41514.2
2023-02-15 14:28:48.903108,41510.45
2023-02-15 14:28:59.028183,41503.25
2023-02-15 14:29:09.164601,41503.8
2023-02-15 14:29:19.299525,41493.95
2023-02-15 14:29:29.494699,41496.6
2023-02-15 14:29:39.627139,41481.85
2023-02-15 14:29:49.744943,41472.1
2023-02-15 14:29:59.869099,41471.35
2023-02-15 14:30:09.996962,41469.0
2023-02-15 14:30:20.120218,41460.0
2023-02-15 14:30:30.239624,41466.3
2023-02-15 14:30:40.350003,41469.15
2023-02-15 14:30:50.532765,41478.65
2023-02-15 14:31:00.673908,41480.7
2023-02-15 14:31:10.858639,41492.15
2023-02-15 14:31:20.983313,41487.7
2023-02-15 14:31:31.104341,41489.6
2023-02-15 14:31:41.215462,41487.1
2023-02-15 14:31:51.347241,41487.1
2023-02-15 14:32:01.463214,41497.1
2023-02-15 14:32:11.583536,41494.35
2023-02-15 14:32:21.694770,41496.7
2023-02-15 14:32:31.808198,41507.3
2023-02-15 14:32:41.928884,41505.55
2023-02-15 14:32:52.040565,41502.95
2023-02-15 14:33:02.178398,41502.9
2023-02-15 14:33:12.304417,41505.95
2023-02-15 14:33:22.426737,41505.25
2023-02-15 14:33:32.559540,41504.7
2023-02-15 14:33:42.665880,41504.3
2023-02-15 14:33:52.776039,41508.35
2023-02-15 14:34:02.882139,41510.0
2023-02-15 14:34:12.997016,41510.9
2023-02-15 14:34:23.116358,41508.95
2023-02-15 14:34:33.248970,41517.15
2023-02-15 14:34:43.386507,41513.8
2023-02-15 14:34:53.541699,41509.05
2023-02-15 14:35:03.658267,41515.25
2023-02-15 14:35:13.791324,41508.95
2023-02-15 14:35:23.913816,41509.35
2023-02-15 14:35:34.063375,41513.2
2023-02-15 14:35:44.189460,41507.85
2023-02-15 14:35:54.299708,41514.95
2023-02-15 14:36:04.438498,41514.8
2023-02-15 14:36:14.597275,41512.15
2023-02-15 14:36:24.724883,41509.8
2023-02-15 14:36:34.847607,41509.3
2023-02-15 14:36:44.959188,41514.45
2023-02-15 14:36:55.115171,41512.25
2023-02-15 14:37:05.243699,41511.2
2023-02-15 14:37:15.375901,41514.05
2023-02-15 14:37:25.585931,41515.5
2023-02-15 14:37:35.719134,41516.0
2023-02-15 14:37:45.975603,41516.6
2023-02-15 14:37:56.111192,41520.65
2023-02-15 14:38:06.246407,41518.6
2023-02-15 14:38:16.383683,41524.0
2023-02-15 14:38:26.571112,41533.65
2023-02-15 14:38:36.699932,41533.75
2023-02-15 14:38:46.846379,41531.75
2023-02-15 14:38:56.978963,41534.45
2023-02-15 14:39:07.109940,41531.75
2023-02-15 14:39:17.281476,41530.9
2023-02-15 14:39:27.433803,41542.0
2023-02-15 14:39:37.554161,41537.85
2023-02-15 14:39:47.683730,41534.45
2023-02-15 14:39:57.824253,41533.1
2023-02-15 14:40:07.970699,41530.5
2023-02-15 14:40:18.144807,41532.75
2023-02-15 14:40:28.261299,41532.0
2023-02-15 14:40:38.383567,41536.0
2023-02-15 14:40:48.518341,41541.75
2023-02-15 14:40:58.636818,41543.25
2023-02-15 14:41:08.768359,41546.0
2023-02-15 14:41:18.899267,41548.1
2023-02-15 14:41:29.047745,41550.6
2023-02-15 14:41:39.160996,41548.75
2023-02-15 14:41:49.317203,41543.45
2023-02-15 14:41:59.479957,41543.45
2023-02-15 14:42:09.604352,41534.15
2023-02-15 14:42:19.727827,41531.5
2023-02-15 14:42:29.870398,41534.5
2023-02-15 14:42:40.000211,41531.45
2023-02-15 14:42:50.115239,41525.7
2023-02-15 14:43:00.235232,41525.95
2023-02-15 14:43:10.334926,41533.7
2023-02-15 14:43:20.463813,41525.45
2023-02-15 14:43:30.590532,41530.7
2023-02-15 14:43:40.748815,41529.65
2023-02-15 14:43:50.881521,41523.6
2023-02-15 14:44:01.016285,41531.55
2023-02-15 14:44:11.139599,41530.4
2023-02-15 14:44:21.251105,41528.8
2023-02-15 14:44:31.391567,41533.15
2023-02-15 14:44:41.498099,41524.6
2023-02-15 14:44:51.637855,41524.9
2023-02-15 14:45:01.780612,41523.4
2023-02-15 14:45:11.915280,41535.4
2023-02-15 14:45:22.073051,41533.45
2023-02-15 14:45:32.195469,41535.25
2023-02-15 14:45:42.318244,41534.3
2023-02-15 14:45:52.458997,41529.45
2023-02-15 14:46:02.579652,41536.6
2023-02-15 14:46:12.695869,41533.45
2023-02-15 14:46:22.816547,41534.0
2023-02-15 14:46:32.953282,41535.35
2023-02-15 14:46:43.108444,41529.55
2023-02-15 14:46:53.222075,41521.2
2023-02-15 14:47:03.394919,41525.3
2023-02-15 14:47:13.532119,41527.55
2023-02-15 14:47:23.682374,41529.55
2023-02-15 14:47:33.816818,41533.35
2023-02-15 14:47:43.959639,41532.15
2023-02-15 14:47:54.094088,41533.25
2023-02-15 14:48:04.237989,41536.8
2023-02-15 14:48:14.366920,41535.5
2023-02-15 14:48:24.497692,41536.75
2023-02-15 14:48:34.609394,41532.05
2023-02-15 14:48:44.739932,41534.2
2023-02-15 14:48:54.900203,41532.65
2023-02-15 14:49:05.046521,41534.9
2023-02-15 14:49:15.158222,41537.85
2023-02-15 14:49:25.268021,41534.1
2023-02-15 14:49:35.398413,41535.65
2023-02-15 14:49:45.528911,41537.25
2023-02-15 14:49:55.631864,41542.55
2023-02-15 14:50:05.761959,41542.05
2023-02-15 14:50:15.894575,41543.05
2023-02-15 14:50:26.016771,41539.0
2023-02-15 14:50:36.150599,41544.55
2023-02-15 14:50:46.295662,41543.35
2023-02-15 14:50:56.435647,41544.9
2023-02-15 14:51:06.551724,41544.75
2023-02-15 14:51:16.679680,41548.05
2023-02-15 14:51:26.815298,41545.5
2023-02-15 14:51:36.934052,41548.75
2023-02-15 14:51:47.064594,41552.65
2023-02-15 14:51:57.195250,41552.35
2023-02-15 14:52:07.309357,41566.1
2023-02-15 14:52:17.449806,41569.9
2023-02-15 14:52:27.561259,41567.55
2023-02-15 14:52:37.681651,41568.7
2023-02-15 14:52:47.806096,41571.85
2023-02-15 14:52:57.955671,41561.85
2023-02-15 14:53:08.083704,41556.15
2023-02-15 14:53:18.207572,41560.9
2023-02-15 14:53:28.325456,41557.9
2023-02-15 14:53:38.442267,41563.1
2023-02-15 14:53:48.568321,41565.0
2023-02-15 14:53:58.680175,41565.9
2023-02-15 14:54:08.803601,41563.75
2023-02-15 14:54:18.933100,41573.8
2023-02-15 14:54:29.042865,41572.55
2023-02-15 14:54:39.183098,41573.45
2023-02-15 14:54:49.313155,41565.35
2023-02-15 14:54:59.453188,41557.7
2023-02-15 14:55:09.601261,41566.95
2023-02-15 14:55:19.709543,41571.15
2023-02-15 14:55:29.830070,41572.85
2023-02-15 14:55:39.955985,41572.05
2023-02-15 14:55:50.124914,41575.0
2023-02-15 14:56:00.238348,41577.3
2023-02-15 14:56:10.355616,41573.2
2023-02-15 14:56:20.486370,41573.7
2023-02-15 14:56:30.599763,41582.45
2023-02-15 14:56:40.740553,41590.9
2023-02-15 14:56:50.895212,41589.7
2023-02-15 14:57:01.026729,41588.7
2023-02-15 14:57:11.157408,41587.2
2023-02-15 14:57:21.293797,41591.55
2023-02-15 14:57:31.413331,41594.8
2023-02-15 14:57:41.547483,41588.9
2023-02-15 14:57:51.668050,41595.0
2023-02-15 14:58:01.798998,41596.5
2023-02-15 14:58:11.933083,41600.15
2023-02-15 14:58:22.059138,41601.5
2023-02-15 14:58:32.191079,41602.1
2023-02-15 14:58:42.317834,41604.1
2023-02-15 14:58:52.455963,41595.65
2023-02-15 14:59:02.597140,41600.15
2023-02-15 14:59:12.766339,41594.1
2023-02-15 14:59:22.896629,41598.5
2023-02-15 14:59:33.011096,41599.95
2023-02-15 14:59:43.130206,41598.9
2023-02-15 14:59:53.251620,41603.45
2023-02-15 15:00:03.377947,41615.35
2023-02-15 15:00:13.496896,41617.0
2023-02-15 15:00:23.659270,41626.4
2023-02-15 15:00:33.789174,41632.05
2023-02-15 15:00:43.904475,41648.0
2023-02-15 15:00:54.051431,41652.15
2023-02-15 15:01:04.212745,41650.35
2023-02-15 15:01:14.339142,41648.55
2023-02-15 15:01:24.469650,41644.3
2023-02-15 15:01:34.658415,41646.25
2023-02-15 15:01:44.815190,41653.45
2023-02-15 15:01:54.962760,41658.4
2023-02-15 15:02:05.101523,41667.35
2023-02-15 15:02:15.231624,41666.35
2023-02-15 15:02:25.335144,41673.9
2023-02-15 15:02:35.480232,41674.6
2023-02-15 15:02:45.590035,41673.4
2023-02-15 15:02:55.710445,41681.4
2023-02-15 15:03:05.843046,41685.25
2023-02-15 15:03:16.005184,41673.9
2023-02-15 15:03:26.124633,41665.9
2023-02-15 15:03:36.275591,41664.2
2023-02-15 15:03:46.434474,41671.05
2023-02-15 15:03:56.560164,41676.5
2023-02-15 15:04:06.715005,41675.55
2023-02-15 15:04:16.845313,41678.65
2023-02-15 15:04:26.975528,41684.45
2023-02-15 15:04:37.090419,41680.55
2023-02-15 15:04:47.227229,41693.15
2023-02-15 15:04:57.351789,41689.45
2023-02-15 15:05:07.501519,41687.15
2023-02-15 15:05:17.621988,41686.45
2023-02-15 15:05:27.853630,41683.6
2023-02-15 15:05:37.990027,41691.45
2023-02-15 15:05:48.116321,41692.25
2023-02-15 15:05:58.252951,41697.75
2023-02-15 15:06:08.411624,41712.75
2023-02-15 15:06:18.542639,41707.55
2023-02-15 15:06:28.683110,41705.75
2023-02-15 15:06:38.802303,41701.9
2023-02-15 15:06:48.934631,41705.9
2023-02-15 15:06:59.052361,41708.2
2023-02-15 15:07:09.172263,41714.0
2023-02-15 15:07:19.322075,41721.9
2023-02-15 15:07:29.447888,41736.35
2023-02-15 15:07:39.562005,41735.3
2023-02-15 15:07:49.743068,41727.45
2023-02-15 15:07:59.871574,41722.95
2023-02-15 15:08:10.021317,41726.9
2023-02-15 15:08:20.161354,41732.85
2023-02-15 15:08:30.312524,41725.15
2023-02-15 15:08:40.453552,41728.85
2023-02-15 15:08:50.570044,41725.3
2023-02-15 15:09:00.743891,41720.2
2023-02-15 15:09:10.868587,41733.35
2023-02-15 15:09:20.992314,41731.7
2023-02-15 15:09:31.112688,41731.8
2023-02-15 15:09:41.273270,41727.2
2023-02-15 15:09:51.417785,41730.65
2023-02-15 15:10:01.638393,41739.6
2023-02-15 15:10:11.765721,41737.4
2023-02-15 15:10:21.893399,41724.45
2023-02-15 15:10:32.033366,41731.15
2023-02-15 15:10:42.202652,41725.05
2023-02-15 15:10:52.332349,41718.35
2023-02-15 15:11:02.464475,41720.75
2023-02-15 15:11:12.568067,41720.75
2023-02-15 15:11:22.703153,41727.8
2023-02-15 15:11:32.813970,41726.7
2023-02-15 15:11:42.962059,41725.55
2023-02-15 15:11:53.115995,41732.15
2023-02-15 15:12:03.281957,41733.1
2023-02-15 15:12:13.411312,41731.7
2023-02-15 15:12:23.543418,41731.15
2023-02-15 15:12:33.684732,41730.5
2023-02-15 15:12:43.811534,41729.7
2023-02-15 15:12:53.926538,41737.15
2023-02-15 15:13:04.083864,41738.85
2023-02-15 15:13:14.208075,41734.65
2023-02-15 15:13:24.338726,41729.2
2023-02-15 15:13:34.448035,41724.1
2023-02-15 15:13:44.588909,41733.5
2023-02-15 15:13:54.702258,41734.4
2023-02-15 15:14:04.845981,41723.3
2023-02-15 15:14:14.999674,41723.65
2023-02-15 15:14:25.141240,41722.2
2023-02-15 15:14:35.260652,41723.3
2023-02-15 15:14:45.406305,41728.35
2023-02-15 15:14:55.519188,41727.2
2023-02-15 15:15:05.657489,41731.85
2023-02-15 15:15:15.845001,41728.45
2023-02-15 15:15:25.984860,41729.7
2023-02-15 15:15:36.111832,41723.45
2023-02-15 15:15:46.237132,41717.4
2023-02-15 15:15:56.371471,41723.75
2023-02-15 15:16:06.517741,41732.25
2023-02-15 15:16:16.642232,41729.0
2023-02-15 15:16:26.774407,41732.95
2023-02-15 15:16:36.916426,41733.65
2023-02-15 15:16:47.046125,41733.55
2023-02-15 15:16:57.164342,41733.5
2023-02-15 15:17:07.285398,41733.15
2023-02-15 15:17:17.392932,41734.5
2023-02-15 15:17:27.528612,41736.6
2023-02-15 15:17:37.662814,41736.15
2023-02-15 15:17:47.799388,41740.15
2023-02-15 15:17:57.930394,41739.55
2023-02-15 15:18:08.061393,41748.9
2023-02-15 15:18:18.190620,41747.95
2023-02-15 15:18:28.329615,41751.1
2023-02-15 15:18:38.458317,41749.05
2023-02-15 15:18:48.594905,41755.15
2023-02-15 15:18:58.727558,41760.4
2023-02-15 15:19:08.843161,41762.85
2023-02-15 15:19:19.005663,41760.4
2023-02-15 15:19:29.157149,41767.3
2023-02-15 15:19:39.288450,41766.35
2023-02-15 15:19:49.420714,41771.1
2023-02-15 15:19:59.543265,41767.1
2023-02-15 15:20:09.656236,41774.2
2023-02-15 15:20:19.793698,41778.3
2023-02-15 15:20:29.921818,41785.7
